dataset,contrast_id,effect_type,term,es,nes,nominal_p,fdr,fwer_p,tag_fraction,gene_fraction,leading_edge_genes,n_ranked_genes,n_exact_tied_genes_before_deterministic_break
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_PROTEIN_SECRETION,0.5225957686941382,1.985229909811113,0.0,0.00010331895661043476,0.0018,38/91,22.04%,Ctsc;Cd63;Sec24d;Lamp2;Abca1;Stx12;Cav2;Arfgap3;Tpd52;Uso1;Atp7a;Gla;Yipf6;Tmed10;Anp32e;Rps6ka3;Arcn1;Copb2;Copb1;Sec31a;Vps45;Snap23;Ocrl;Adam10;Gosr2;Sec22b;Golga4;Cln5;Rab5a;Clta;Atp6v1h;Dst;Rab14;Cltc;Arf1;Mapk1;Bnip3;Lman1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_UP,0.48127872582930536,1.9705005914352205,0.0,9.962899387434783e-05,0.0018,46/138,18.39%,Hmox1;Tap1;Atf3;Gch1;Col2a1;Fos;Il6st;Irf1;Junb;Furin;Slc6a8;Cdk2;Eif2s3x;Btg3;Bid;Eif5;Mmp14;Lyn;Nptx2;Rpn1;Prkcd;Ago2;Ctsl;Ret;Nxf1;Tacr3;Chka;Stip1;Icam1;Nfkbia;Cyb5b;Fen1;Mark2;Cebpg;Atp6v1c1;Stk25;Gal;Ddx21;Casp3;Dlg4;Rfc4;Rrad;Cltb;Ppp1r2;Creg1;Dnaja1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.5761825655742915,1.958529386201653,0.0003621876131836291,0.00010688167925217391,0.002,16/47,17.01%,Sbno2;Lsp1;Txnrd1;Ftl1;G6pdx;Junb;Fes;Srxn1;Gclm;Prdx6;Gsr;Hhex;Stk25;Txn1;Glrx;Abcc1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.45205457770649565,1.8797754774992503,0.0,0.0002479654958650434,0.0048,49/166,15.77%,Cd44;Endod1;Add3;Tgm2;B4galt1;Ccnd1;Myof;Fos;Il6st;Greb1;Hspb8;Aff1;Dhrs3;Myc;Igf1r;Tgif2;Bhlhe40;Tiparp;Rrp12;Fkbp5;Opn3;Mybbp1a;Klf4;Ncor2;Jak2;Nav2;Rab31;Fasn;Ret;Xbp1;Slc37a1;Snx24;Gab2;Slc7a5;Gla;Flnb;Inpp5f;Cbfa2t3;Fdft1;Slc39a6;Klf10;Lad1;Ovol2;Blvrb;Rara;Ptges;Gfra1;Syt12;Dlc1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_XENOBIOTIC_METABOLISM,0.44416581424221785,1.8358862576128014,0.0,0.00043993878298636744,0.0084,36/154,11.16%,Hmox1;Pros1;F10;Arg1;Gcnt2;Xdh;Cd36;Gch1;Tnfrsf1a;Cndp2;Pgd;Tyr;Serpine1;Slc1a5;Epha2;Ppard;Slc6a6;Abcc3;Fas;Il1r1;Bcat1;Comt;Por;Ssr3;Man1a;Irf8;Atp2a2;Id2;Sertad1;Slc12a4;Shmt2;Csad;Tpst1;Gsr;Tgfb2;Ptgr1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_GLYCOLYSIS,0.4279151904316897,1.8111460099189476,0.0,0.0005714829787514674,0.0114,56/180,20.91%,Tgfbi;Cd44;Sdc1;B4galt1;Hspa5;Tgfa;Ldha;Slc16a3;Cxcr4;Cdk1;Bik;G6pdx;Irs2;Angptl4;Pgm2;Il13ra1;Chst2;Met;Gusb;Hmmr;Hk2;Hs2st1;Tpst1;Hdlbp;Ext2;Mertk;Lct;Ier3;Sdc3;Copb2;Sox9;Cacna1h;Aurka;Prps1;Galk2;Txn1;Cenpa;Glrx;Sap30;Egln3;Depdc1a;Akr1a1;Me1;Qsox1;Nsdhl;Gmppb;Pygl;Got2;Hax1;Ak3;Ext1;Gfpt1;Pgam1;Pkm;Gpc4;Gmppa,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_MITOTIC_SPINDLE,0.4186903783908931,1.7786913301809757,0.0,0.0009016927122365217,0.0188,88/196,26.97%,Ezr;Flna;Dock2;Myh9;Cdk1;Kntc1;Capzb;Myo9b;Sass6;Top2a;Plekhg2;Arhgef12;Bcr;Smc1a;Arhgap10;Pxn;Birc5;Cdc42;Ywhae;Akap13;Kif4;Arhgdia;Fscn1;Bub1;Mapre1;Incenp;Map1s;Kif11;Ect2;Myo1e;Ttk;Cenpe;Gsn;Kif23;Cenpf;Flnb;Csnk1d;Racgap1;Dlgap5;Tpx2;Cttn;Kif20b;Ranbp9;Aurka;Palld;Mark4;Arhgef7;Prex1;Wasf2;Kif15;Ccnb2;Actn4;Smc4;Kif2c;Hdac6;Cdc42ep1;Nck2;Nedd9;Marcks;Dst;Arhgef11;Espl1;Arf6;Arfip2;Farp1;Cdc42ep4;Arl8a;Dync1h1;Cyth2;Cdk5rap2;Clip2;Lmnb1;Pcgf5;Arhgap4;Tubd1;Vcl;Tubgcp3;Ndc80;Rasal2;Stau1;Kif5b;Abl1;Abi1;Sun2;Arap3;Cdc27;Dynll2;Lats1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_APICAL_SURFACE,0.5386716083322555,1.7186235883502141,0.0070921985815602835,0.0016500645129254728,0.0348,11/36,6.66%,B4galt1;Sulf2;Plaur;Hspb1;Scube1;Adipor2;Il2rg;Mdga1;Lyn;Flot2;Crybg1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_LATE,0.39829862267179295,1.6549194479659122,0.0006313131313131314,0.0033298223730448694,0.0712,41/161,14.17%,Cd44;Add3;Zfp36;Ccnd1;Ptpn6;Myof;Fos;Batf;Il6st;Hspb8;Aff1;Lamc2;Snx10;Top2a;Btg3;Stil;Fkbp5;Opn3;Klf4;Cd9;Ncor2;Cdh1;Sgk1;Jak2;Id2;Rab31;Homer2;Ret;Xbp1;Plk4;Slc7a5;Gla;Flnb;Fabp5;Cdc6;Fdft1;Jak1;Dlg5;Ovol2;Blvrb;Gal,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_DN,0.4006733633007673,1.6419534480880356,0.0009737098344693282,0.003736702264077391,0.0812,29/142,10.95%,Anxa2;Add3;Dab2;Runx1;Bdnf;Anxa4;Serpine1;Smad3;Gcnt1;Has2;Slc7a1;Mt1;Myc;Ccn1;Ldlr;Met;Igf1r;Bhlhe40;Id1;Tgfbr2;Ddah1;Apbb2;Pik3cd;Zmiz1;Spop;Mapk14;Col1a2;Rxra;Cacna1a,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_BILE_ACID_METABOLISM,-0.36509942765744186,-1.499564234731373,0.00910010111223458,0.028881930748429336,0.1708,41/94,25.98%,Cyp27a1;Abca9;Bbox1;Pecr;Hsd17b11;Abca6;Gstk1;Abca8b;Amacr;Pxmp2;Apoa1;Fads2;Cyp46a1;Pex12;Ephx2;Pex7;Dio2;Idh2;Crot;Mlycd;Hacl1;Gnpat;Npc1;Pex16;Abcd3;Retsat;Pnpla8;Nr3c2;Ar;Cyp39a1;Slc27a2;Slc23a1;Aldh1a1;Sult2b1;Abca5;Aldh9a1;Cyp7b1;Idh1;Pfkm;Lipe;Fdxr,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_MYOGENESIS,0.3491314869286244,1.4576425020789434,0.011723700887198986,0.02305408934529053,0.412,43/157,16.28%,Cd36;Tgfb1;Lsp1;Bdkrb2;Myh9;Akt2;Hspb8;Sphk1;Apod;Myo1c;Slc6a8;Rb1;Gadd45b;Tpm3;Hbegf;Cdkn1a;Gnao1;Bhlhe40;Mylk;Adam12;Pdlim7;Ifrd1;Wwtr1;Itgb5;Notch1;Smtn;Nav2;Gsn;Fgf2;Lpin1;Plxnb2;Fst;Cacna1h;Itga7;Itgb1;Rit1;Nos1;Tnnt2;Dmpk;Casq2;Eif4a2;Kcnh1;Mef2d,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_ADIPOGENESIS,0.3206611950413823,1.359987406095283,0.016078184110970995,0.05239902452095524,0.7012,34/190,13.33%,Lpl;Gadd45a;Bcl6;Cd36;Plin2;Abca1;Esyt1;Pim3;Slc1a5;Hspb8;Adipor2;Angptl4;Ucp2;Por;Mylk;Fabp4;Rreb1;Stat5a;Ywhag;Riok3;Sowahc;Acly;Stom;Gpat4;Baz2a;Cs;Mrpl15;Ak2;Cavin1;Ppp1r15b;Pfkfb3;Cpt2;Itga7;Gpd2,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_NOTCH_SIGNALING,0.3851276923439893,1.1961718197694275,0.21125186289120715,0.1773112247676,0.9814,9/31,18.35%,Ccnd1;Jag1;Ppard;Notch1;Dtx2;Arrb1;Fbxw11;Sap30;Fzd7,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_HEME_METABOLISM,0.2800108668677422,1.1730940949060085,0.1457206490614063,0.20085205165068518,0.991,26/165,11.33%,Endod1;Map2k3;Acp5;Lamp2;Tyr;Tent5c;E2f2;Slc6a8;Ucp2;Ctsb;Rcl1;Bach1;Arhgef12;Riok3;Gclm;Bpgm;Tal1;Bmp2k;Vezf1;Ell2;Mocos;Cdr2;Blvra;Aldh1l1;Slc7a11;Cast,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_DNA_REPAIR,0.2636195127375091,1.0856235420704972,0.28413524057217165,0.33361943086964535,0.9998,53/145,28.53%,Sec61a1;Srsf6;Hcls1;Ada;Zwint;Tyms;Ddb1;Polr2a;Stx3;Fen1;Pola2;Pom121;Aprt;Trp53;Pold1;Pole4;Rfc4;Ercc1;Sdcbp;Itpa;Ssrp1;Nelfcd;Nudt21;Pde4b;Polr3gl;Polh;Pcna;Gtf2a2;Ak3;Cda;Pde6g;Cstf3;Eloa;Polr1d;Dgcr8;Umps;Alyref;Nme1;Polr3c;Vps37b;Supt5;Rad51;Gtf2h1;Sf3a3;Gtf2f1;Ercc2;Nt5c3;Polr2f;Aaas;Cant1;Impdh2;Rala;Rbx1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.31155525061812295,-1.0667822331779513,0.3512343005630143,0.45611796759042755,0.9958,8/39,9.66%,Wnt5b;Hdac11;Gnai1;Nkd1;Axin2;Dvl2;Wnt6;Ptch1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_FATTY_ACID_METABOLISM,0.24369828498401105,0.9967326093411347,0.4569131832797428,0.5142036871991895,1.0,27/134,17.83%,Gpd1;Cd36;S100a10;Lgals1;Ldha;Adipor2;Hsd17b7;Hsph1;Ube2l6;Fasn;Prdx6;Gad2;Ywhah;Blvra;Ostc;Pdha1;Cpt2;Gpd2;Acsl5;D2hgdh;Rap1gds1;Acat2;Me1;Dhcr24;Metap1;Xist;Nsdhl,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_HEDGEHOG_SIGNALING,0.3132417876498216,0.9946161524701655,0.45934959349593496,0.5072552299278771,1.0,5/34,7.59%,Tle3;Cdk6;Myh9;Nrp2;Pml,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_DN,0.24357402001140904,0.9809468888724867,0.5069078947368421,0.5266730776379008,1.0,24/124,14.60%,Klk7;Tgm1;Gdnf;Col2a1;Klk8;Rsad2;Slc12a3;Tent5c;Chst2;Entpd7;Sgk1;Slc29a3;Pdcd1;Tgfb2;Kmt2d;Tnni3;Tfap2b;Camk1d;Ptprj;Sptbn2;Nos1;Dtnb;Bard1;Pde6b,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_PANCREAS_BETA_CELLS,-0.29154625959305963,-0.9021266358790669,0.6046128500823723,0.7038712563284062,0.9998,4/25,12.76%,Slc2a2;Pax6;Pcsk2;Akt3,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_PEROXISOME,0.22792674677752542,0.8704163920025825,0.7289972899728997,0.774933502160905,1.0,16/90,18.20%,Mvp;Tspo;Dhrs3;Top2a;Cnbp;Hsd3b7;Ywhah;Ctbp1;Pex5;Slc23a2;Acsl5;Cln8;Dlg4;Ercc1;Dhcr24;Esr2,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_SPERMATOGENESIS,0.21051680921793278,0.8158023531903048,0.8296296296296296,0.8680409521553902,1.0,22/94,18.30%,Cdk1;Pgs1;Bub1;Ncaph;Ttk;Nf2;Topbp1;Lpin1;Jam3;Dbf4;Phkg2;Clpb;Tnni3;Aurka;Nos1;Adcyap1;Ccnb2;Cftr;Kif2c;Rfc4;Mtor;Spata6,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11798925680165963,0.4976585136901828,1.0,0.9994328448764789,1.0,179/180,86.27%,Tcirg1;Ldha;Por;Fxn;Cs;Mrpl15;Pdha1;Tomm70a;Atp6v1c1;Cyb5r3;Bax;Pdk4;Got2;Atp6v1h;Gpi1;Atp6v0e;Timm17a;Hspa9;Atp6v1g1;Cyb5a;Phb2;Cpt1a;Dlst;Polr2f;Immt;Acadm;Vdac2;Mpc1;Casp7;Ndufs2;Ndufs3;Uqcrh;Gpx4;Cox10;Abcb7;Ndufv2;Ndufa2;Cox15;Sdha;Pmpca;Afg3l2;Cox6b1;Mrps15;Timm9;Ndufa7;Slc25a12;Acaa2;Cox6c;Ndufs6;Uqcr11;Ndufb5;Atp6v1d;Hadha;Rhot2;Ndufb7;Vdac1;Ndufa4;Atp6v1e1;Ndufb6;Oat;Uqcrc1;Cox6a1;Cox17;Sdhb;Pdhx;Cox7a2l;Ndufa3;Alas1;Mdh2;Timm13;Ndufc1;Tomm22;Uqcrq;Ndufs4;Atp6ap1;Atp6v0c;Uqcrb;Uqcrc2;Cox5b;Ndufa1;Ndufab1;Etfdh;Slc25a5;Timm10;Nqo2;Ndufb2;Acadvl;Cox8a;Nnt;Cox4i1;Glud1;Slc25a11;Cox7c;Ndufa9;Uqcr10;Opa1;Atp6v1f;Aco2;Ogdh;Ndufc2;Pdhb;Cox7a2;Ndufa8;Mrps12;Etfb;Ndufa5;Cox5a;Vdac3;Dld;Mtrr;Idh3g;Mfn2;Sdhc;Prdx3;Ndufb3;Ndufa6;Decr1;Mrps22;Iscu;Ech1;Pdp1;Slc25a4;Cox7b;Idh3a;Rhot1;Ndufs1;Sucla2;Cox11;Mrps11;Timm8b;Mrpl35;Ndufs8;Mrpl34;Mdh1;Timm50;Fdx1;Atp1b1;Ndufb8;Uqcrfs1;Bdh2;Etfa;Grpel1;Mrpl11;Phyh;Atp6v0b;Surf1;Sdhd;Ndufv1;Ndufs7;Slc25a20;Eci1;Hadhb;Lrpprc;Fh1;Cyc1;Suclg1;Acat1;Mtx2;Supv3l1;Slc25a3;Mrps30;Acadsb;Mtrf1;Echs1;Idh1;Hsd17b10;Ldhb;Htra2;Mgst3;Idh3b;Oxa1l;Bckdha;Retsat;Acaa1a;Aldh6a1;Dlat;Aifm1;Hccs;Idh2,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.7826914988908712,2.7508332336302534,0.0,0.0,0.0,102/166,11.39%,Ifnar2;Irf8;Tap1;Vamp5;Bst2;Sp110;Tnfaip2;Ptpn6;Nlrc5;Cmklr1;Trim25;Casp8;Icam1;Psmb9;Fcgr1;Trim14;B2m;Il10ra;Ifi35;Parp14;Il4ra;Casp1;Slamf7;Cd274;Plscr1;Gch1;Casp4;Usp18;Dhx58;Vamp8;Cfh;Il15;Irf7;Ddx60;Lgals3bp;Rnf213;Irf5;Stat1;Lcp2;Ifi30;Irf1;Mvp;Tnfaip3;Samd9l;Isg15;Ifit3;Gbp3;Zbp1;Stat3;Epsti1;Rsad2;Eif2ak2;Helz2;Irf9;Cd86;Herc6;Oas2;H2-Aa;Tapbp;Oasl1;Pim1;Ifih1;Psmb8;Cd74;Xaf1;Ifi44;Ifitm3;Fas;Cd40;Nod1;Samhd1;Ly6e;Hif1a;Ptpn1;Tnfsf10;Rtp4;Socs3;Ccl5;Nmi;Peli1;Parp12;Ube2l6;H2-DMa;Ripk1;Lap3;Ncoa3;Txnip;Cd38;Stat2;Fgl2;Nampt;Trim21;Ifit2;Pml;Ifitm2;Casp3;Pnp;Cxcl10;Casp7;Ifi27;Itgb7;Psme2,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.8133011108431012,2.681210636849418,0.0,0.0,0.0,62/86,11.39%,Tap1;Bst2;Sp110;Oas1a;Trim25;Casp8;Psmb9;Trim14;B2m;Ifi35;Parp14;Il4ra;Casp1;Trim12c;Plscr1;Uba7;Usp18;Dhx58;Csf1;Parp9;Il15;Irf7;Ddx60;Tent5a;Lgals3bp;Ifi30;Irf1;Samd9l;Tmem140;Isg15;Ifit3;Gbp3;Epsti1;Rsad2;Eif2ak2;Helz2;Irf9;Herc6;Oasl1;Ifih1;Psmb8;Cd74;Ifi44;Ifitm3;Ccrl2;Ly6e;Rtp4;Nmi;Parp12;Ube2l6;Lap3;Elf1;Txnip;Stat2;Lpar6;Trim21;Ifit2;Ifitm2;Cxcl10;Ifi27;Ifitm1;Psme2,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.8081341208418934,2.632210196994772,0.0,0.0,0.0,51/73,10.98%,Il10rb;Tgfb1;Csf3r;Cd36;Tlr2;Pik3r5;Tnfrsf1b;Il4ra;Cd44;Csf1;Hmox1;Ltbr;Stat1;Irf1;Ifngr2;Acvrl1;Grb2;Il17ra;Map3k8;Stat3;Il2rg;Irf9;Il3ra;Ifngr1;Cd9;Tnfrsf1a;Tnf;Pim1;Pf4;Tnfrsf21;Fas;Csf2ra;Ebi3;Jun;Ccr1;Ptpn1;Ifnar1;Socs3;Il6st;Itga4;Il13ra1;Il1b;Osmr;Cd38;Stat2;Tyk2;Crlf2;Cbl;Cxcl10;Cd14;Bak1,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_ALLOGRAFT_REJECTION,0.744198353881586,2.6071158179947984,0.0,0.0,0.0,64/143,8.25%,Ly86;Spi1;Stab1;Tgfb1;Ifnar2;Irf8;Tap1;Ccr2;Ptprc;Gpr65;Ptpn6;Itgb2;Fcgr2b;Lyn;Fgr;Icam1;Elf4;Tlr2;B2m;Bcl3;Ctss;Ncf4;Hcls1;Il4ra;Capg;Csf1;Cd28;Il15;Irf7;Tpd52;Gcnt1;Tlr1;Stat1;Lcp2;Srgn;Ccr5;Ifngr2;Icosl;Il2rg;Cd86;Ifngr1;Igsf6;H2-Aa;Tapbp;Tap2;Tlr6;Tnf;Nlrp3;Csk;Cd74;Pf4;Was;Fas;Cd40;Cd80;Ccr1;Hif1a;Ets1;Ccl5;H2-DMa;Il1b;Itgal;H2-Oa;Eif3a,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.6860449432537677,2.4373844454372975,0.0,0.0,0.0,83/178,11.40%,Abca1;Atf3;Tap1;Nfe2l2;Tnfaip2;Icam1;Tnfaip8;Plau;Tlr2;Bcl3;Tgif1;B4galt1;Gch1;Klf6;Cd44;Csf1;Il1a;Marcks;Cflar;Smad3;Pmepa1;Irf1;Relb;Ifngr2;Plek;Gadd45a;Rel;Map3k8;Kynu;Tnfaip3;Icosl;Plaur;Bcl2a1d;Fosl2;Sat1;Gpr183;Mcl1;Ehd1;Serpinb8;Egr2;Tnf;Olr1;Ifih1;Zfp36;Trib1;Tnip2;Birc3;Zc3h12a;Ier2;Ccrl2;Il7r;Cd80;Stat5a;Jun;Serpine1;Jag1;Bcl6;Socs3;Il6st;Ccl5;Cd83;Klf2;Spsb1;Il1b;Dram1;Ccnl1;Nfkbie;Junb;Nampt;Egr1;Ccnd1;Cebpd;Ifit2;Tank;Slc16a6;Cxcl10;Rnf19b;Fos;Cebpb;Myc;Litaf;Plpp3;Pfkfb3,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_INFLAMMATORY_RESPONSE,0.6914008864278666,2.4341383304081217,0.0,0.0,0.0,77/163,12.24%,Abca1;Cd48;Adgre1;C3ar1;Stab1;Axl;Csf3r;Cybb;Bst2;Cmklr1;Lyn;Icam1;Msr1;Tlr2;Pik3r5;Irak2;Il10ra;Tnfrsf1b;Ptafr;Il4ra;Gch1;Klf6;P2rx4;Csf1;Il1a;Clec5a;Il15;Irf7;Rgs1;Tlr1;Lcp2;Irf1;Ifngr2;Gna15;Itga5;Icosl;Plaur;Sema4d;Eif2ak2;Gpr183;Slc28a2;Osm;P2rx7;Tapbp;Has2;Kcnj2;Olr1;Nlrp3;Emp3;Cd40;Ccrl2;Il7r;Ebi3;Ly6e;Hif1a;Tnfsf10;Serpine1;Rtp4;Ifnar1;Ccl5;Nmi;Il1b;Rnf144b;Osmr;Nampt;Fzd5;Cxcl10;Slc31a2;Myc;Rgs16;Cd14;Ifitm1;Sgms2;Abi1;Hpn;Lpar1;Sri,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_COMPLEMENT,0.6749457266888474,2.386161143902479,0.0,0.0,0.0,79/161,14.88%,Ctsd;Prkcd;Lgals3;Ctsc;F7;Cd36;Fn1;Lyn;Fcer1g;Ctsh;Psmb9;Pik3r5;Ctss;Itgam;Lipa;Casp1;Plscr1;Mmp12;Pik3cg;Gngt2;Casp4;Cfh;C1qa;Irf7;Lgmn;Ctsb;Lcp2;C1qc;Irf1;Gnb4;Lamp2;Plek;Grb2;Kynu;Pdgfb;Tnfaip3;Plaur;F10;Ehd1;Olr1;Ang;Pim1;Fyn;Dusp6;Apoc1;Prcp;Was;Anxa5;Serpine1;Ctsl;Ccl5;Msrb1;Akap10;Lap3;Dock4;Pfn1;Car2;Casp3;Casp7;Klkb1;Cebpb;Gnai2;Timp2;Ctso;Plat;Notch4;Mmp8;S100a13;Rnf4;Ppp4c;Adam9;Vcpip1;Mmp14;Gmfb;Cpq;Stx4a;Usp8;Atox1;Irf2,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_COAGULATION,0.6720280512030976,2.2682359594602715,0.0,0.0,0.0,48/99,14.40%,Fn1;Ctsh;Ctse;Plau;Anxa1;Pros1;Cfh;C1qa;Bmp1;Lgmn;Ctsb;Vwf;Sirt2;Lamp2;Plek;Pdgfb;F10;Klk8;Cd9;Olr1;Ang;Fyn;Arf4;Dusp6;Apoc1;Pf4;S100a1;Serpine1;F9;Ctsl;Wdr1;Mmp11;Gng12;Dct;Furin;Klkb1;Ctso;Plat;Hpn;Mmp8;S100a13;Rac1;Adam9;Mmp14;Sparc;Cpq;Comp;Sh2b2,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_IL2_STAT5_SIGNALING,0.6160437509069606,2.1875878313161015,0.0,0.0,0.0,67/179,11.68%,Spp1;Dhrs3;Cd48;Plin2;Irf8;Gpr65;Anxa4;Il10ra;Prkch;Tnfrsf1b;Il4ra;Hk2;Ctsz;Plscr1;Klf6;Cd44;P2rx4;Capg;Csf1;Tlr7;Cst7;Emp1;Rhoh;Map3k8;Gbp3;Myo1e;Tgm2;Galm;Swap70;Il3ra;Batf;Cd86;Ifngr1;Itga6;Pim1;Mapkapk2;Ahnak;Ifitm3;Tnfrsf21;Cyfip1;Nfkbiz;Slc1a5;S100a1;Tnfsf10;Capn3;Smpdl3a;Cd83;Itgav;Wls;Lrrc8c;Ncoa3;Ecm1;Gsto1;Fgl2;Car2;Furin;P4ha1;Casp3;Pnp;Cxcl10;Myc;Rgs16;Il1rl1;Serpinb6a;Nrp1;Ccnd3;Tnfsf11,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_APOPTOSIS,0.6249570151268635,2.1815499306548585,0.0,0.0,0.0,67/144,16.18%,Lgals3;Atf3;Tap1;Casp8;Plcb2;Bcl2l11;Anxa1;Casp1;Gch1;Casp4;Cd44;Il1a;Hmox1;Cflar;Irf1;Emp1;Gadd45a;Gna15;Cdk2;Hmgb2;Hgf;Ctnnb1;Tspo;Sat1;Bid;Ifngr1;Mcl1;Bik;Tnf;Bnip3l;Birc3;Ifitm3;Fas;Bmf;Ddit3;Mgmt;Jun;Tnfsf10;Top2a;Pdcd4;Il1b;Txnip;Cd38;Smad7;Bgn;Nedd9;Ccnd1;Dap;Casp3;Casp7;Etf1;Cd14;Timp2;Gpx1;Plat;Btg2;Bcl10;Gpx3;Brca1;Cav1;Add1;Bcl2l2;Mmp2;Vdac2;Rhob;Pea15a;Xiap,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_UP,0.5985199541216318,2.1286137727837584,0.0,0.0,0.0,63/176,12.31%,Gpnmb;Spp1;C3ar1;F13a1;Irf8;Dock2;Laptm5;Cmklr1;Itgb2;Fcer1g;Plau;Tlr8;Ctss;Il10ra;Tnfrsf1b;Lcp1;Adam8;Mafb;Cfh;Cd37;Usp12;Cxcr4;Emp1;Ikzf1;Prdm1;Kcnn4;Tnfaip3;Ly96;Plaur;Arg1;Lat2;Il2rg;Dusp6;Psmb8;Trib1;Birc3;Map3k1;Adam17;Il1rl2;Il7r;Tfpi;Csf2ra;Vwa5a;Ets1;Galnt3;Gadd45g;Mmp11;Il1b;Eng;Gypc;Clec4a3;Car2;Tmem176a;Tmem176b;Cbl;Cxcl10;Rgs16;Nrp1;Plat;St6gal1;Il33;Map4k1;Traf1,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_P53_PATHWAY,0.5681073041925064,2.0185331906134243,0.0,0.0,0.0,74/187,17.52%,Ctsd;Tgfb1;Rhbdf2;Atf3;Tap1;Zfp36l1;Mapkapk3;Casp1;Vamp8;Il1a;Hmox1;Ifi30;Gadd45a;Sat1;Stom;Klk8;Rap2b;Cebpa;Fas;Steap3;Def6;Ddit3;Nupr1;St14;Vwa5a;Jun;Rxra;Plxnb2;Tcn2;Rps12;Pvt1;Osgin1;Dram1;Foxo3;Sdc1;Txnip;Mdm2;Fgf13;Apaf1;Notch1;S100a4;Gm2a;Rnf19b;Fos;Wwp1;Rgs16;Plk3;Bak1;Tgfa;Dgka;Ccnd3;Rab40c;Trp53;S100a10;Btg2;Kif13b;Ier5;Rps27l;Ninj1;Tnni1;Ccng1;Fuca1;Ptpre;Ephx1;Rchy1;Rack1;Ada;Tm4sf1;Aen;Fbxw7;Rb1;Zfp365;Tnfsf9;Sec61a1,18258,0
GSE304399,injury_d7_vs_uninjured,endpoint,HALLMARK_TGF_BETA_SIGNALING,0.643612600007862,1.997563795948153,0.0,0.0,0.0,18/52,9.49%,Tgfb1;Tgif1;Bcar3;Ski;Rhoa;Tgfbr1;Smad3;Pmepa1;Ifngr2;Ctnnb1;Smurf1;Smad6;Serpine1;Skil;Eng;Smad7;Junb;Furin,18258,0
